Date,AAPL,GLD,JPM,MSFT,TLT,XOM
2015-02-27,-0.015142608290679122,0.000775127851616969,-0.004883704975916506,-0.004777516527862431,0.008372987514901637,-0.0012415241892979995
2015-03-02,0.004892059863937521,-0.004140821554351363,0.007964397136463151,0.0006836843792193197,-0.01880197793132469,-0.005662981513416642
2015-03-03,0.0020895106750694658,-0.0018169945131893267,0.0032327000301747553,-0.013768018370579622,-0.0036327814510056676,-0.004782315176273476
2015-03-04,-0.00635907709863577,-0.0031225683060647487,0.00257865679003964,-0.005096094103982889,0.0003163069483081396,-0.005034354817071424
2015-03-05,-0.016709306603351258,-0.0009560698660537595,-0.0020944049856120675,0.0011601718446222428,-0.0012660692803563795,-0.005059897802571966
2015-03-06,0.0015017876558146288,-0.027684033513420175,-0.018065722325500553,-0.017550023530016813,-0.02233939817443953,-0.012879334297810841
2015-03-09,0.004256394985760109,0.0009828943243309087,0.009968148126628808,0.011501423932392937,0.00918816386074496,-0.005503904029193564
2015-03-10,-0.020903007017701702,-0.004924161015297649,-0.02535954770855412,-0.019322378386101156,0.013072026656656074,-0.010624647631126598
2015-03-11,-0.01839949790078794,-0.006031419233618075,0.0046589034203622206,-0.0011903184057499975,0.007259295159735361,-0.002852172206448983
2015-03-12,0.017917447255483138,-0.0002709060307489861,0.018584761306022903,-0.02313363265915496,-0.0007077521307622897,0.0023773627273453468
2015-03-13,-0.006934356750401437,0.0014440077763354022,-0.006047546661174519,0.008738188266694799,-0.003072887414000544,-0.0041644267712224155
2015-03-16,0.010944157247006987,-0.0006315097549614711,0.01383805635761515,0.004340412625527317,0.009581311679352273,0.010555876194114296
2015-03-17,0.016588406492933083,-0.005429372519536195,-0.0038875441400587833,0.0033629590353709275,0.00825120657539295,-0.008054951958463608
2015-03-18,0.011193264039619332,0.019409393965783985,0.002269694273762843,0.019003211146109658,0.019118182266250946,0.023391971740354615
2015-03-19,-0.007578893257584011,-0.0007122036244302048,-0.008946599876487393,-0.004953733141957276,-0.005108167966245277,-0.019474859740523754
2015-03-20,-0.012628531176031703,0.011334565478751316,0.008946599876487514,0.013854718203476305,0.005260223781580739,0.0015388560152830564
2015-03-23,0.010351418175735054,0.006319701703631724,-0.009927507048973107,-0.0004666448043989387,-0.0012176344968759102,0.010472796101781768
2015-03-24,-0.00409608725167925,0.002446901321801825,-0.011184465332074324,0.0009327612121215795,0.009622405332092005,-0.010709422239190362
2015-03-25,-0.026474367800496838,0.001395583828601838,-0.01415862874495351,-0.03414240488769088,-0.008480757318598216,0.004014763145660932
2015-03-26,0.0069463256191125144,0.006515812793653495,-0.001175116395384812,-0.006048078692255884,-0.015711938565213173,-0.006383965244833521
2015-03-27,-0.008000496978042195,-0.0036436736475295383,0.00016786041969994996,-0.005841141956292234,0.012360639016828906,-0.008814918636531917
2015-03-30,0.02499966176970192,-0.011450652385538355,0.023401758516951636,-0.00024406414430556012,-0.004972329851561034,0.02423164253299455
2015-03-31,-0.015471166458175659,-0.000791489742224147,-0.006253072565439553,-0.007351072796333903,0.002145049325178713,-0.007384676564604302
2015-04-01,-0.0014476425580729896,0.01692437494979685,-0.0038291856401617285,0.0014747185784879664,0.01304960708163863,-0.006372987930672983
2015-04-02,0.008574786115222974,-0.002772001936393702,0.009462953676409112,-0.010616455452572171,-0.010652744145461128,-0.0018963750107885379
2015-04-06,0.016069028334260844,0.012156925637931892,-0.000826532016518914,0.03079452191249949,-0.005599750033274791,0.009797973821840484
2015-04-07,-0.010578048839686617,-0.004982843844589143,0.0062646598267703975,-0.00048169246029022914,0.008349992374230682,0.007256461584706228
2015-04-08,-0.0032591176295804795,-0.005527256360212914,0.0032812002744409896,-0.002652230297368942,0.0003050732548508684,-0.019905108226535823
2015-04-09,0.007614220398438532,-0.006952344453191622,0.006856028968384461,0.0014478936195558255,-0.01304968633343758,0.006994332202625407
2015-04-10,0.004257602946627533,0.011273125412459931,0.0037347583717760075,0.005768996981354939,0.0014675146137978253,0.010692422270395418
2015-04-13,-0.001968740396100728,-0.007182773547924921,0.005978892725613526,0.0009583430279025956,0.0013872967637417804,-0.002574652215744574
2015-04-14,-0.0043452599785081675,-0.006098084431298223,0.015506584774069507,-0.002637283048794705,0.007063279166036215,0.015003204550237957
2015-04-15,0.0037932227535722946,0.008613598755223904,0.018389503947506054,0.014539401315986121,-0.0008417893302540089,0.01659917539912747
2015-04-16,-0.004823077356090275,-0.0034713349747602833,-0.006248857822474605,-0.002369075631982368,-0.004989406060508389,-0.0039817000682056455
2015-04-17,-0.011318374608474133,0.004942989742755055,-0.015318506390930811,-0.012891055512555422,0.011400032491518764,-0.009160596864169614
2015-04-20,0.022588590706253513,-0.007641555546604684,0.006345573570890844,0.030523707977723524,-0.008864492872163423,0.0035595444633513573
2015-04-21,-0.005422169183662547,0.005736617532052148,-0.014815234117880254,-0.006311951449948673,-0.004538028228074662,-0.00413494314181599
2015-04-22,0.01338413331844415,-0.013524881601083907,0.0100599335584508,0.008174950953618865,-0.015383842306002647,0.006653870198457388
2015-04-23,0.008130146314646518,0.007265135996097461,-0.0022268650180002412,0.008108457610464071,0.004297069700892028,0.0009140307889808628
2015-04-24,0.004693661352769064,-0.014141033700353254,-0.003189781701705751,0.09941290116925346,0.006217583016516997,-0.0065323518498729555
2015-04-27,0.01802797186923556,0.01996737439576267,-0.0041616037377889,0.00333682257346229,0.0,0.00045993881803847817
2015-04-28,-0.01588145007704618,0.008633395454348151,0.0067141456438511195,0.02325450031806174,-0.013886897941741628,0.009038379574402285
2015-04-29,-0.014814763469747742,-0.007073870774361553,0.013295742249256587,-0.0020364898443225588,-0.012331189315094117,0.0007968215169444057
2015-04-30,-0.027504810468740353,-0.01781862923365432,-0.0053603651183682585,-0.00859761264894631,0.0017485331250393294,-0.005706285430500123
2015-05-01,0.02991156491193304,-0.003442946542885586,0.005517827801989992,0.0004116603043197502,-0.013552931813145803,0.016797063023813646
2015-05-04,-0.0019402682128940643,0.0089796944769085,0.017299310857369507,-0.00866886467036835,-0.00948080821026891,0.0029223007709447573
2015-05-05,-0.02279102879823949,0.0028006293425995657,-0.004956743929875771,-0.013356199890305,-0.001384654339728434,-0.005626930589355436
2015-05-06,-0.00629979422656308,-0.0005245000462393765,-0.007481331455282674,-0.02812287343524033,-0.01726930729662504,-0.004750930514503184
2015-05-07,0.0061664699629880165,-0.008253646349355704,0.009033190594048248,0.009034539539912763,0.01334809428992704,-0.006712908843580097
2015-05-08,0.018665362060012753,0.0048375401365222245,0.0152323180417655,0.02223459676947468,0.002697026592092116,0.015743281410895288
2015-05-11,-0.010238638053245689,-0.003868158154194018,-0.000611289315333325,-0.007990103656257207,-0.024624787836760576,-0.016911054597892383
2015-05-12,-0.003568782919417284,0.008507714570103646,-0.0013758381654215904,-0.0004219350159770899,0.002589663979918296,0.0027619265340799097
2015-05-13,0.0011116609761282039,0.017745568671579635,0.0024449625756564185,0.005895428953924754,-0.008043009301708925,-0.0053003475095582155
2015-05-14,0.023063418298655505,0.005390825055101934,0.008056375335001585,0.02262727875478171,0.0026887335286936644,0.004725831511709127
2015-05-15,-0.0013972789181404203,0.0029823930374759115,-0.002576718499101504,-0.008658146018859895,0.019852122832927983,0.004359623143053222
2015-05-18,0.010967418854860541,-8.510645761585739e-05,0.008163021035361834,-0.006022378003020957,-0.01692059561081388,-0.005740530445311956
2015-05-19,-0.0009222749449316982,-0.013967043221181913,0.00884352825145077,-0.002518738137670719,-0.008905748210161511,0.0016107117974945295
2015-05-20,-7.690012200196905e-05,0.0016381642703537944,-0.007940193505971844,0.0,0.0016866955968488399,0.0016080524982850838
2015-05-21,0.01017427270778211,-0.0033654032062089196,0.0025534162542098396,-0.0033685268494575205,0.013888859993074877,0.000917559880019909
2015-05-22,0.008714623782484514,-0.0007782781051664031,-0.002704156856339219,-0.011026602307425477,0.00041510665151957813,-0.007943124730435857
2015-05-26,-0.022277579664831456,-0.014727247977664972,-0.011195125441609662,-0.006631586772457853,0.0169650025315496,-0.013615342641573193
2015-05-27,0.01849775534600829,-0.00017563013383993815,0.011195125441609758,0.021657018649949098,0.002283925094477504,-0.0028159025793985113
2015-05-28,-0.001970920767349522,0.0011407772346871212,-0.0040704168887652084,-0.0033661216204526325,-0.0024467913564155657,0.0
2015-05-29,-0.011447778770588111,0.0007014013330434771,-0.006364602511483618,-0.012512531737653773,0.002202463698078303,0.001056813427325205
2015-06-01,0.0019935250923716697,-0.0008767951003625541,0.0045504606544469195,0.007865219787846307,-0.010805707701472093,-0.0008217751936400893
2015-06-02,-0.004452830365974611,0.0040269605877943865,-0.0009087288390713437,-0.006585472218299573,-0.014049986316132319,0.00011735701828232701
2015-06-03,0.0012305070394415358,-0.0071898573672245485,0.010247518508845931,-0.0014929782665104336,-0.016205652417572356,-0.0022340548623294224
2015-06-04,-0.005858078168234624,-0.0070646979352704175,-0.005562556710947192,-0.010514205412256544,0.012934776423902406,-0.008630292633261857
2015-06-05,-0.0055036596647734,-0.005331436918291504,0.01629938640677238,-0.00475645766012229,-0.012254589080601582,0.0007120387895102483
2015-06-08,-0.00662920017874061,0.0029358308942225293,-0.007892395677020715,-0.008925685970525902,-0.0011059252865601129,0.006740442663817083
2015-06-09,-0.002977421436303431,0.002218377951124773,0.004326120213163205,-0.0017511772836685297,-0.007948643623190336,-0.003187193459334564
2015-06-10,0.011392849843854557,0.008473122987024092,0.015948394133114396,0.0208113762755973,-0.008790882740352878,0.007421091473296131
2015-06-11,-0.0022525471155050766,-0.00458066904691928,0.0038017354607449727,-0.0036539591639216536,0.020817508426923217,-0.0014092377757720282
2015-06-12,-0.011104305108257422,-0.0002649015739743867,-0.003948247942285125,-0.010171705138089614,0.0,-0.01265453532319415
2015-06-15,-0.0019678000368635084,0.004406069740065375,-0.003816729516400186,-0.010716364164170643,0.0016091920035801693,-0.0035772608477496258
2015-06-16,0.005343272096947283,-0.0036115754437751487,0.005573612402018274,0.007666232519341476,0.007841583105162959,0.011401724564189019
2015-06-17,-0.0023538032989288142,0.004666106837939518,-0.003370161678044628,0.0030501316448292553,-0.007756938046860054,0.0005901901420555558
2015-06-18,0.004545863545013775,0.012829091016651683,0.009349232184341512,0.01618321288797922,-0.004921381000706511,0.008812644205425272
2015-06-19,-0.010059960646089291,-0.0017357836863243674,-0.01023002993620911,-0.013359438615150274,0.012761541826027437,-0.00316352496495391
2015-06-22,0.007946149252260481,-0.012939534822473103,0.012843190456663878,0.0028157275203061056,-0.020616977319676117,-0.00046947818663095457
2015-06-23,-0.004555168839381956,-0.006621663748214055,0.01139095976483814,-0.006945713170678775,-0.0060187350319832805,-0.0011749790452019921
2015-06-24,0.008465754098859236,-0.002661018577875129,-0.010520956434042154,-0.005898190328173718,0.008587501479147766,-0.004594852150693829
2015-06-25,-0.00477266359325488,-0.0013331015376761225,-0.005375518563899918,0.00021868973213125516,-0.0035124127012623923,-0.008896413687725825
2015-06-26,-0.005899699947735063,0.0010666233650124298,0.004360490068263977,-0.008579755163265477,-0.011304350355320666,-0.0008342868019096093
2015-06-29,-0.017670012240700052,0.004520702131842665,-0.025708602510064828,-0.01985997584025375,0.026124377073537913,-0.012479434905863328
2015-06-30,0.007201061141368534,-0.006210070886037382,0.008299053398792982,-0.004970414388256291,-0.006956689620500731,0.004578086641449746
2015-07-01,0.009284580128583658,-0.003476708463396305,0.011079438123348035,0.006771468218429213,-0.013589705929748029,-0.010026089424239137
2015-07-02,-0.0012644721023760048,-0.0019665798355693646,-0.008112962653127455,-0.0011254648947581663,0.0032811008124360823,0.009304370290285215
2015-07-06,-0.0034862086595418445,0.002680686287387427,-0.002818006082746038,-0.00022494668798703332,0.018364841707809894,-0.007364049492203901
2015-07-07,-0.002463234573716559,-0.011668702760757443,-0.007902577883133158,-0.002029391621359283,0.009350950822675437,0.004111413499601896
2015-07-08,-0.02513609376021212,0.0029749330386005784,-0.02072228833481993,-0.0013556850887840469,0.008599329380109546,-0.010919732525675728
2015-07-09,-0.020607666871889082,0.002427551438613741,0.010339147551129906,0.006309311666954522,-0.019898822397061124,-0.004524125865813816
2015-07-10,0.026383405322851782,0.001166679551747385,0.014118793809051544,0.0020193737493529795,-0.015985681417490006,0.0075693366163618195
2015-07-13,0.01912159630083656,-0.004494793701909413,0.015391317429169453,0.020633186871088272,-0.003106386412196535,0.002429377943471904
2015-07-14,-0.0003979904625168258,-0.00225499581251802,0.013856192316656671,0.0017553062503952643,0.0032788587832775695,0.008336905882716537
2015-07-15,0.009586926082880412,-0.005251204440368454,0.0021699461940924785,0.0030638608679162713,0.010541547641580216,-0.004220234664865465
2015-07-16,0.0132380874331048,-0.0036377042236319986,0.0053332309991400125,0.019476726976262515,0.006881388469703566,0.0018109777461975177
2015-07-17,0.008600183884550175,-0.010164462693893107,-0.0050440468551564204,-0.0008572331603594312,0.005151642173908935,-0.003625241083824627
2015-07-20,0.018725108401011936,-0.02752685674211234,0.0007219403474170463,0.006414136837708223,-0.004220537907116962,-0.010341994671741607
2015-07-21,-0.010044924900621291,-0.003126872326802464,-0.0023126874097843626,0.00764325497949591,0.005398914056913271,-0.0012240142080982303
2015-07-22,-0.043215004737594695,-0.005424190670740339,0.014082811002947617,-0.03749605275141871,0.0062064368890564275,0.0015906983862886805
2015-07-23,-0.00047909525265762905,-0.00449483097628429,-0.006298362311003,0.012438766029911693,0.0123813193755094,-0.007978916543639077
2015-07-24,-0.0052873092001035505,0.009729155735813993,-0.010537638584697348,-0.003693749394228704,0.0024748117019160903,-0.014900028524352304
2015-07-27,-0.013993223204493954,-0.0046619928012779956,-0.013146930741786774,-0.012925699379738588,0.005340061324979285,-0.00854272568088434
2015-07-28,0.004956434021609773,0.0015246432799856059,0.0005881672557150462,-0.00022091545643684003,-0.007319652714053004,0.039822448989296565
2015-07-29,-0.003165986294722868,0.0014272948765040416,0.012993832001978128,0.020736567374915017,-0.003721267928417744,0.007969904197164245
2015-07-30,-0.005053713301941162,-0.00859441451463339,0.0014497381011376095,0.012664971115703728,0.007675961343433703,-0.0015644143022835323
2015-07-31,-0.008782582684770009,0.006309807471318708,-0.007414839732376244,-0.003846790954243167,0.007371815750670194,-0.046858797012274085
2015-08-03,-0.023860275245870907,-0.007941503115089978,0.0,0.0023526322100829136,0.010471460471488897,-0.014624764351133588
2015-08-04,-0.03260961862089466,0.002015250319480653,-0.001021827187663345,0.015474411462267471,-0.007963360009757841,-0.011467114170321221
2015-08-05,0.0066076385461707535,-0.003649612745895922,0.003936221188514938,0.0008412078316407198,-0.007534185674843385,0.0
2015-08-06,0.002173767278981928,0.004416281036678492,-0.007008498986572735,-0.02038273990565969,0.008838700406420727,0.011851175728499329
2015-08-07,0.0033816284387911356,0.0024875838994236877,-0.002934625385018317,0.002570348189679773,0.013032476070710532,-0.016266550431908555
2015-08-10,0.03571196690359216,0.010172637809864738,0.012268466422143479,0.012544361620655952,-0.01246213756879201,0.024682927164269765
2015-08-11,-0.05344092879694081,0.005094839843947383,-0.00962687205545916,-0.019629372596135616,0.01575451529583142,-0.006816115716028884
2015-08-12,0.015302116249114876,0.01392478785725381,-0.014615777641242594,0.007085010975479729,-0.005465748113402924,0.01663671457606929
2015-08-13,-0.0007809437159800315,-0.008294156742538458,0.004599645054924121,-0.00021387266609374327,-0.003229533459765988,-0.0017784461883938894
2015-08-14,0.007009418725783723,-9.36047567321894e-05,0.005020680777909795,0.005761385145042572,0.00234218203138017,-0.00369371211638752
2015-08-17,0.010295278463256162,0.0026170571520377807,0.0026478113926588255,0.006785083102646967,0.004507498790557486,0.005218515230846558
2015-08-18,-0.005649066979069592,-0.00018667516172391786,0.002054449679864435,0.005516075983785062,-0.007901080451953701,-0.011106351369193392
2015-08-19,-0.012872326298625227,0.013354574963244535,-0.008983341353733035,-0.014061058762252525,0.009826491077300173,-0.021670433241908264
2015-08-20,-0.02073310594985977,0.017261484729986225,-0.02486254002872487,-0.020592633864461685,0.010049024226084518,-0.022017231858443707
2015-08-21,-0.06311351427222198,0.006228253314387141,-0.03613186023428727,-0.05839574265023141,0.003010843224494531,-0.03326796572201253
2015-08-24,-0.025279262762042374,-0.005413696203742859,-0.05411089679259444,-0.03280509460622578,-0.0003166421330513164,-0.048429915545345384
2015-08-25,0.005994392709567099,-0.012472236890549283,-0.005659217942400131,-0.02946074655023057,-0.01619557303896856,-0.0001454410271741391
2015-08-26,0.05577063514654856,-0.013743752566773907,0.04886185084181463,0.05387199409238981,-0.01949189185301452,0.05369167788796014
2015-08-27,0.029021095055074105,0.0005571512452685862,0.02465003762253496,0.027481629598143164,0.0005732575477194364,0.03189985140589547
2015-08-28,0.0032715612234398006,0.00896363798539372,-0.005442833501124878,0.0006831400216275522,0.0029465958290283934,0.002934486280244303
2015-08-31,-0.004689115215376143,0.0011033722012558356,-0.00046810074948184176,-0.00937688459828518,-0.007711571714916935,0.0022620597173143397
2015-09-01,-0.04572660206173614,0.00348589711093372,-0.042220509761046646,-0.039846140424906924,0.007179520930246904,-0.042906396102552785
2015-09-02,0.041994988565284656,-0.005325457471451406,0.018062285970888384,0.036162883480184094,-0.00864151245482046,0.015828717014953732
2015-09-03,-0.017691824243187524,-0.00720696468758582,0.0017564557504554008,0.003223792709427722,0.004865427277503434,0.007617923929190221
2015-09-04,-0.010016357982991088,-0.0032508130940551347,-0.019005506786552155,-0.02067223752259199,0.009088219693121463,-0.01818851555131349
2015-09-08,0.027440888676141355,0.0002790454421465056,0.026634119789948205,0.0295973294543802,-0.014863522039969171,0.014250722700035273
2015-09-09,-0.019419853874117536,-0.013012113659039884,-0.015637812042309854,-0.018859665653911912,0.004787550438609412,-0.02061941903768634
2015-09-10,0.021732292019486274,0.002352831601258748,0.007689963247950506,0.005094674999792586,-0.006775241234943345,0.007196474353035588
2015-09-11,0.01446337149417012,-0.002070138975493721,-0.001597145970510756,0.004379819788795325,0.00628083432651178,0.0023414243411432594
2015-09-14,0.009585407155065088,0.0005650019663848919,-0.0028814358975490155,-0.010171076463040447,0.0015641257127881306,-0.0027551043074480314
2015-09-15,0.008377023938897154,-0.003017159470430642,0.019054208193918613,0.021605034887779512,-0.019350677492784945,0.005091141026313654
2015-09-16,0.0011173018671898312,0.013226552172031262,0.008769332307530475,0.007249417237146972,-0.0037800630760435666,0.01957080834457027
2015-09-17,-0.021622071991151282,0.01019855026531129,-0.023504815696279553,-0.0011291111644331552,0.012131131846546845,0.002151265332898449
2015-09-18,-0.004134221654105659,0.007352256373074212,-0.02767374943103363,-0.017554264497452763,0.015267405316342708,-0.024195525497091884
2015-09-21,0.015394414306939299,-0.006246004616141289,0.00833410056354349,0.014385496526249509,-0.0164324249589016,0.009721142922035983
2015-09-22,-0.01583520874923587,-0.006841722923155944,-0.008826462903068842,-0.0047722087807610175,0.013807979380777227,-0.008896033672911467
2015-09-23,0.00808012277277333,0.00398130520726097,-0.004442453246454576,-0.0006839069511520845,-8.207879379841335e-05,-0.006067192996046069
2015-09-24,0.005930696120154008,0.020758796296512887,-0.006950312739523274,0.0009115722633493384,0.006793226242365299,0.005929708392649928
2015-09-25,-0.002525073894866091,-0.006173422414314381,0.020544667765330232,0.0006829845651371378,-0.008683311885193255,0.006851179720624638
2015-09-28,-0.01998734979613917,-0.012739020432957309,-0.02453806007500435,-0.01490375741161824,0.01696875247149803,-0.008640448184357122
2015-09-29,-0.030521788187286063,-0.004066501065043471,-0.002336843611073987,0.0034595312483754,0.0028271762326328954,0.005083693198558624
2015-09-30,0.011305858942512254,-0.010426483637297347,0.018707566876130483,0.018700318731901255,-0.0034747824863895905,0.018735409560143607
2015-10-01,-0.0065491357620355625,-0.0012172598628681067,0.00735362293752384,0.007877035906569749,0.004257648917767241,-0.003908155010827602
2015-10-02,0.007274587451414565,0.0209538029225267,-0.0027916837454106847,0.021291235355201287,0.0060393092836602885,0.02427727336662177
2015-10-05,0.003616931113095466,-0.0020205850578978056,0.019702414101516096,0.022994488061855903,-0.013660740429092884,0.012181783605900167
2015-10-06,0.0047728788705484505,0.009971303227116472,0.0004838762286818349,0.002570341241617394,0.0043043291555050845,0.013962657417767513
2015-10-07,-0.004772878870548369,-0.001457494008134859,0.0012883347754420146,0.0010685757267534348,-0.0033283041472744112,0.016678783297243833
2015-10-08,-0.011621492931486127,-0.005117883296347929,0.0,0.01379374065164092,-0.008409868281999994,0.010425505814080758
2015-10-09,0.023644730179126362,0.015726912391542485,-0.0032242773476315128,-0.007191348126464203,0.0026206246256508113,-0.009668296323161423
2015-10-12,-0.004648408020062979,0.003960711014483137,-0.0033967010842327976,-0.002337791946945719,0.007576544082853419,0.0005046884990764179
2015-10-13,0.0017011909926826123,0.004929015278091239,-0.0027580853985931133,-0.0023430829519767555,0.0017027317041209702,-0.0017671485891080272
2015-10-14,-0.014234722490758156,0.017282274992371414,-0.02567176361164579,-0.004488546452686025,0.008712660362526124,0.012553448002219001
2015-10-15,0.014860664315625416,-0.004579458875531695,0.03118026751099072,0.007044186847525631,-0.004911785905641184,0.01633330514971973
2015-10-16,-0.007357623756088104,-0.007086601152338509,0.008687727087880166,0.010580369059342442,0.0003231177132233257,0.012198033661799857
2015-10-19,0.006194696271736762,-0.004186912999915291,-0.0033694503462949454,0.00231235658592572,-0.002747087471844908,-0.01823004703330811
2015-10-20,0.01809362786548529,0.006318212020552838,0.004809975141273893,0.003144904940191823,-0.006168786270698058,-0.0019775690651807672
2015-10-21,-8.789540944814004e-05,-0.008910332230671142,-0.0073849746401867975,-0.012003697065238126,0.009883554592753573,-0.0076999450289382985
2015-10-22,0.015179280430293466,-0.00035807819279052113,0.018044272810733966,0.01743161241225925,0.0016911312624650371,0.03286626536427807
2015-10-23,0.03052534367232946,-0.0017026075113336088,0.010704145381356875,0.09601032336533752,-0.00856681816426838,0.0010852529979763843
2015-10-26,-0.03243181203043536,-0.0006279971024889811,0.0004692378524072881,0.025766927846454433,0.0066341966157837445,-0.021438335160736774
2015-10-27,-0.006352323389070159,0.002241047948969033,-0.004077020883049525,-0.01037601833059136,0.002496125324552242,-0.0016017174031082828
2015-10-28,0.040378337576048515,-0.008091400160860905,0.028807863538357525,0.005386697767543632,-0.004029580345125947,0.014568116520440332
2015-10-29,0.010508883741827155,-0.009614564390769178,-0.0044372885984464245,-0.011552080297812576,-0.016036691845384407,-0.0006072098965173985
2015-10-30,-0.008582312096191091,-0.0038352540915993893,-0.014830988301609588,-0.01358524175678253,0.007521404876898362,0.006182780812950395
2015-11-02,0.01396099157947843,-0.006517134598801595,0.01987872181430435,0.011333826450980996,-0.00460661246733431,0.030236625515945147
2015-11-03,0.01140507712972429,-0.014937356022442439,0.003655168637941257,0.01694779092236802,-0.00823344961395419,0.01824249854412357
2015-11-04,-0.004661467023847013,-0.009485885776108033,0.0010636423220884,0.00460643792233665,0.0011568822046461676,-0.01006765529778289
2015-11-05,-0.004620542667338899,-0.0031189650547963797,0.008920024389061627,-0.00036779646827625966,-0.002646259703817754,-0.01370131190302891
